,label,Disease Name,circBase ID
99,0,Lupus nephritis,hsa_circ_0069131
100,0,Lupus nephritis,hsa_circ_0031979
101,0,Ovarian endometriosis,hsa_circ_0047905
102,0,Repeated implantation failure,hsa_circ_0069131
103,0,Repeated implantation failure,hsa_circ_0031979
104,0,Repeated implantation failure,hsa_circ_0006022
105,0,Repeated implantation failure,hsa_circ_0003159
106,0,Infantile hemangioma,hsa_circ_0003159
107,0,Ovarian endometriosis,hsa_circ_0000181
108,0,Ovarian endometriosis,hsa_circ_0000745
109,0,Ovarian endometriosis,hsa_circ_0006127
110,0,Repeated implantation failure,hsa_circ_0074362
111,0,Ovarian endometriosis,hsa_circ_0061276
112,0,Repeated implantation failure,hsa_circ_0001017
113,0,Repeated implantation failure,hsa_circ_0061276
114,0,Ovarian endometriosis,hsa_circ_0076304
115,0,Ovarian endometriosis,hsa_circ_0035431
116,0,Ovarian endometriosis,hsa_circ_0076305
117,0,Lupus nephritis,hsa_circ_0001561
118,0,Lupus nephritis,hsa_circ_0092341
119,0,Ovarian endometriosis,hsa_circ_0000026
120,0,Ovarian endometriosis,hsa_circ_0001017
121,0,Ovarian endometriosis,hsa_circ_0074362
122,0,Ovarian endometriosis,hsa_circ_0003159
123,0,Gastric cancer,hsa_circ_0023115
124,0,Gastric cancer,hsa_circ_0026143
125,0,Infantile hemangioma,hsa_circ_0061276
126,0,Infantile hemangioma,hsa_circ_0001017
127,0,Gastric cancer,hsa_circ_0062557
128,0,Lupus nephritis,hsa_circ_0003159
129,0,Gastric cancer,hsa_circ_0003922
130,0,Gastric cancer,hsa_circ_0001819
131,0,Gastric cancer,hsa_circ_0000219
132,0,Gastric cancer,hsa_circ_0000175
133,0,Gastric cancer,hsa_circ_0002198
134,0,Lupus nephritis,hsa_circ_0074362
135,0,Lupus nephritis,hsa_circ_0001017
136,0,Lupus nephritis,hsa_circ_0061276
137,0,Infantile hemangioma,hsa_circ_0074362
138,0,Lupus nephritis,hsa_circ_0005927
139,0,Infantile hemangioma,hsa_circ_0089548
140,0,Lupus nephritis,hsa_circ_0061274
141,0,Lupus nephritis,hsa_circ_0032821
142,0,Infantile hemangioma,hsa_circ_0061274
143,0,Infantile hemangioma,hsa_circ_0005927
144,0,Infantile hemangioma,hsa_circ_0092341
145,0,Repeated implantation failure,hsa_circ_0000026
146,0,Repeated implantation failure,hsa_circ_0076304
147,0,Repeated implantation failure,hsa_circ_0035431
148,0,Infantile hemangioma,hsa_circ_0005529
149,0,Repeated implantation failure,hsa_circ_0076305
150,0,Repeated implantation failure,hsa_circ_0006633
151,0,Repeated implantation failure,hsa_circ_0058246
152,0,Repeated implantation failure,hsa_circ_0091742
153,0,Repeated implantation failure,hsa_circ_0089548
154,0,Repeated implantation failure,hsa_circ_0003707
155,0,Repeated implantation failure,hsa_circ_0085553
156,0,Ovarian endometriosis,hsa_circ_0128843
157,0,Infantile hemangioma,hsa_circ_0032821
158,0,Infantile hemangioma,hsa_circ_0000144
159,0,Ovarian endometriosis,hsa_circ_0000140
160,0,Ovarian endometriosis,hsa_circ_0006633
161,0,Ovarian endometriosis,hsa_circ_0058246
162,0,Ovarian endometriosis,hsa_circ_0091742
163,0,Ovarian endometriosis,hsa_circ_0089548
164,0,Ovarian endometriosis,hsa_circ_0003707
165,0,Ovarian endometriosis,hsa_circ_0085553
166,0,Ovarian endometriosis,hsa_circ_0006022
167,0,Ovarian endometriosis,hsa_circ_0031979
168,0,Ovarian endometriosis,hsa_circ_0069131
169,0,Ovarian endometriosis,hsa_circ_0001895
170,0,Lupus nephritis,hsa_circ_0000144
171,0,Ovarian endometriosis,hsa_circ_0000190
172,0,Repeated implantation failure,hsa_circ_0000181
173,0,Repeated implantation failure,hsa_circ_0000745
174,0,Repeated implantation failure,hsa_circ_0006127
175,0,Lupus nephritis,hsa_circ_0005529
176,0,Ovarian endometriosis,hsa_circ_0013048
177,0,Infantile hemangioma,hsa_circ_0091742
178,0,Moyamoya disease,hsa_circ_0001895
179,0,Multiple system atrophy,hsa_circ_0001017
180,0,Multiple system atrophy,hsa_circ_0074362
181,0,Multiple system atrophy,hsa_circ_0003159
182,0,Moyamoya disease,hsa_circ_0061276
183,0,Moyamoya disease,hsa_circ_0001017
184,0,Moyamoya disease,hsa_circ_0074362
185,0,Moyamoya disease,hsa_circ_0128843
186,0,Multiple system atrophy,hsa_circ_0000140
187,0,Moyamoya disease,hsa_circ_0047905
188,0,Moyamoya disease,hsa_circ_0138960
189,0,Multiple system atrophy,hsa_circ_0128843
190,0,Multiple system atrophy,hsa_circ_0047905
191,0,Major depressive disorder,hsa_circ_0008383
192,0,Major depressive disorder,hsa_circ_0013048
193,0,Major depressive disorder,hsa_circ_0031027
194,0,Multiple system atrophy,hsa_circ_0061276
195,0,Multiple system atrophy,hsa_circ_0138960
196,0,Moyamoya disease,hsa_circ_0000140
197,0,Acne,hsa_circ_0000144
198,0,Multiple system atrophy,hsa_circ_0000190
199,0,Acne,hsa_circ_0092341
200,0,Active pulmonary tuberculosis,hsa_circ_0008383
201,0,Acne,hsa_circ_0005927
202,0,Primary great saphenous vein varicosities,hsa_circ_0061276
203,0,Acne,hsa_circ_0061274
204,0,Major depressive disorder,hsa_circ_0000140
205,0,Acne,hsa_circ_0005529
206,0,Major depressive disorder,hsa_circ_0128843
207,0,Active pulmonary tuberculosis,hsa_circ_0138960
208,0,Major depressive disorder,hsa_circ_0047905
209,0,Major depressive disorder,hsa_circ_0138960
210,0,Active pulmonary tuberculosis,hsa_circ_0047905
211,0,Acne,hsa_circ_0032821
212,0,Active pulmonary tuberculosis,hsa_circ_0128843
213,0,Active pulmonary tuberculosis,hsa_circ_0000140
214,0,Active pulmonary tuberculosis,hsa_circ_0001561
215,0,Major depressive disorder,hsa_circ_0092283
216,0,Active pulmonary tuberculosis,hsa_circ_0001895
217,0,Gastric cancer,hsa_circ_0023956
218,0,Gastric cancer,hsa_circ_0078768
219,0,Gastric cancer,hsa_circ_0088452
220,0,Major depressive disorder,hsa_circ_0000291
221,0,Moyamoya disease,hsa_circ_0003159
222,0,Major depressive disorder,hsa_circ_0000326
223,0,Major depressive disorder,hsa_circ_0001539
224,0,Major depressive disorder,hsa_circ_0092330
225,0,Major depressive disorder,hsa_circ_0000627
226,0,Acne,hsa_circ_0000181
227,0,Active pulmonary tuberculosis,hsa_circ_0069131
228,0,Active pulmonary tuberculosis,hsa_circ_0031979
229,0,Active pulmonary tuberculosis,hsa_circ_0006022
230,0,Active pulmonary tuberculosis,hsa_circ_0085553
231,0,Moyamoya disease,hsa_circ_0013048
232,0,Gastric cancer,hsa_circ_0009128
233,0,Active pulmonary tuberculosis,hsa_circ_0000190
234,0,Gastric cancer,hsa_circ_0005836
235,0,Gastric cancer,hsa_circ_0002078
236,0,Major depressive disorder,hsa_circ_0003159
237,0,Major depressive disorder,hsa_circ_0074362
238,0,Moyamoya disease,hsa_circ_0008383
239,0,Major depressive disorder,hsa_circ_0001017
240,0,Major depressive disorder,hsa_circ_0061276
241,0,Primary great saphenous vein varicosities,hsa_circ_0001561
242,0,Primary great saphenous vein varicosities,hsa_circ_0092341
243,0,Primary great saphenous vein varicosities,hsa_circ_0005927
244,0,Multiple system atrophy,hsa_circ_0006633
245,0,Primary great saphenous vein varicosities,hsa_circ_0005529
246,0,Primary great saphenous vein varicosities,hsa_circ_0032821
247,0,Primary great saphenous vein varicosities,hsa_circ_0000144
248,0,Gastric cancer,hsa_circ_0023903
249,0,Gastric cancer,hsa_circ_0002569
250,0,Gastric cancer,hsa_circ_0050898
251,0,Gastric cancer,hsa_circ_0067209
252,0,Active pulmonary tuberculosis,hsa_circ_0003707
253,0,Active pulmonary tuberculosis,hsa_circ_0092341
254,0,Primary great saphenous vein varicosities,hsa_circ_0001017
255,0,Moyamoya disease,hsa_circ_0031979
256,0,Moyamoya disease,hsa_circ_0069131
257,0,Multiple system atrophy,hsa_circ_0085553
258,0,Active pulmonary tuberculosis,hsa_circ_0000326
259,0,Moyamoya disease,hsa_circ_0035431
260,0,Acne,hsa_circ_0003159
261,0,Moyamoya disease,hsa_circ_0076304
262,0,Moyamoya disease,hsa_circ_0000026
263,0,Multiple system atrophy,hsa_circ_0076305
264,0,Multiple system atrophy,hsa_circ_0035431
265,0,Multiple system atrophy,hsa_circ_0076304
266,0,Multiple system atrophy,hsa_circ_0000026
267,0,Moyamoya disease,hsa_circ_0006127
268,0,Moyamoya disease,hsa_circ_0000745
269,0,Major depressive disorder,hsa_circ_0000190
270,0,Moyamoya disease,hsa_circ_0006022
271,0,Moyamoya disease,hsa_circ_0000181
272,0,Moyamoya disease,hsa_circ_0085553
273,0,Moyamoya disease,hsa_circ_0089548
274,0,Multiple system atrophy,hsa_circ_0058246
275,0,Multiple system atrophy,hsa_circ_0091742
276,0,Multiple system atrophy,hsa_circ_0089548
277,0,Multiple system atrophy,hsa_circ_0003707
278,0,Major depressive disorder,hsa_circ_0069131
279,0,Active pulmonary tuberculosis,hsa_circ_0000627
280,0,Major depressive disorder,hsa_circ_0031979
281,0,Primary great saphenous vein varicosities,hsa_circ_0003159
282,0,Major depressive disorder,hsa_circ_0001895
283,0,Moyamoya disease,hsa_circ_0076305
284,0,Active pulmonary tuberculosis,hsa_circ_0092330
285,0,Active pulmonary tuberculosis,hsa_circ_0001539
286,0,Moyamoya disease,hsa_circ_0006633
287,0,Moyamoya disease,hsa_circ_0058246
288,0,Moyamoya disease,hsa_circ_0091742
289,0,Moyamoya disease,hsa_circ_0003707
290,0,Active pulmonary tuberculosis,hsa_circ_0005927
291,0,Multiple system atrophy,hsa_circ_0006127
292,0,Active pulmonary tuberculosis,hsa_circ_0000291
293,0,Moyamoya disease,hsa_circ_0000190
294,0,Gastric cancer,hsa_circ_0084927
295,0,Gastric cancer,hsa_circ_0001073
296,0,Gastric cancer,hsa_circ_0005941
297,0,Active pulmonary tuberculosis,hsa_circ_0013048
298,0,Gastric cancer,hsa_circ_0086376
299,0,Gastric cancer,hsa_circ_0018168
300,0,Acne,hsa_circ_0000140
301,0,Active pulmonary tuberculosis,hsa_circ_0005529
302,0,Active pulmonary tuberculosis,hsa_circ_0061274
303,0,Acne,hsa_circ_0001561
304,0,Acne,hsa_circ_0074362
305,0,Acne,hsa_circ_0001017
306,0,Acne,hsa_circ_0061276
307,0,Primary great saphenous vein varicosities,hsa_circ_0074362
308,0,Active pulmonary tuberculosis,hsa_circ_0031027
309,0,Multiple system atrophy,hsa_circ_0000745
310,0,Acne,hsa_circ_0128843
311,0,Multiple system atrophy,hsa_circ_0001895
312,0,Multiple system atrophy,hsa_circ_0006022
313,0,Multiple system atrophy,hsa_circ_0000181
314,0,Major depressive disorder,hsa_circ_0006022
315,0,Acne,hsa_circ_0138960
316,0,Acne,hsa_circ_0047905
317,0,Active pulmonary tuberculosis,hsa_circ_0092283
318,0,Multiple system atrophy,hsa_circ_0031979
319,0,Active pulmonary tuberculosis,hsa_circ_0000144
320,0,Active pulmonary tuberculosis,hsa_circ_0032821
321,0,Gastric cancer,hsa_circ_0089810
322,0,Gastric cancer,hsa_circ_0000378
323,0,Gastric cancer,hsa_circ_0006427
324,0,Multiple system atrophy,hsa_circ_0069131
325,0,Gastric cancer,hsa_circ_0003171
326,0,Gastric cancer,hsa_circ_0005267
327,0,Major depressive disorder,hsa_circ_0085553
328,0,Multiple system atrophy,hsa_circ_0008383
329,0,Primary great saphenous vein varicosities,hsa_circ_0061274
330,0,Acne,hsa_circ_0000745
331,0,Primary great saphenous vein varicosities,hsa_circ_0076305
332,0,Major depressive disorder,hsa_circ_0000026
333,0,Primary great saphenous vein varicosities,hsa_circ_0138960
334,0,Primary great saphenous vein varicosities,hsa_circ_0047905
335,0,Major depressive disorder,hsa_circ_0076304
336,0,Major depressive disorder,hsa_circ_0035431
337,0,Multiple system atrophy,hsa_circ_0092341
338,0,Acne,hsa_circ_0006022
339,0,Acne,hsa_circ_0085553
340,0,Multiple system atrophy,hsa_circ_0005927
341,0,Primary great saphenous vein varicosities,hsa_circ_0128843
342,0,Acne,hsa_circ_0003707
343,0,Multiple system atrophy,hsa_circ_0061274
344,0,Multiple system atrophy,hsa_circ_0005529
345,0,Major depressive disorder,hsa_circ_0000144
346,0,Primary great saphenous vein varicosities,hsa_circ_0035431
347,0,Major depressive disorder,hsa_circ_0032821
348,0,Primary great saphenous vein varicosities,hsa_circ_0076304
349,0,Primary great saphenous vein varicosities,hsa_circ_0000026
350,0,Acne,hsa_circ_0031027
351,0,Moyamoya disease,hsa_circ_0000144
352,0,Moyamoya disease,hsa_circ_0032821
353,0,Moyamoya disease,hsa_circ_0005529
354,0,Acne,hsa_circ_0000190
355,0,Moyamoya disease,hsa_circ_0061274
356,0,Acne,hsa_circ_0001895
357,0,Moyamoya disease,hsa_circ_0005927
358,0,Acne,hsa_circ_0035431
359,0,Acne,hsa_circ_0076305
360,0,Acne,hsa_circ_0013048
361,0,Moyamoya disease,hsa_circ_0092341
362,0,Moyamoya disease,hsa_circ_0001561
363,0,Multiple system atrophy,hsa_circ_0001561
364,0,Acne,hsa_circ_0069131
365,0,Multiple system atrophy,hsa_circ_0013048
366,0,Major depressive disorder,hsa_circ_0005529
367,0,Major depressive disorder,hsa_circ_0061274
368,0,Acne,hsa_circ_0089548
369,0,Primary great saphenous vein varicosities,hsa_circ_0069131
370,0,Major depressive disorder,hsa_circ_0076305
371,0,Acne,hsa_circ_0008383
372,0,Major depressive disorder,hsa_circ_0006633
373,0,Major depressive disorder,hsa_circ_0058246
374,0,Major depressive disorder,hsa_circ_0091742
375,0,Primary great saphenous vein varicosities,hsa_circ_0001895
376,0,Gastric cancer,hsa_circ_0089310
377,0,Gastric cancer,hsa_circ_0056048
378,0,Primary great saphenous vein varicosities,hsa_circ_0000190
379,0,Gastric cancer,hsa_circ_0005620
380,0,Gastric cancer,hsa_circ_0001907
381,0,Major depressive disorder,hsa_circ_0089548
382,0,Major depressive disorder,hsa_circ_0003707
383,0,Active pulmonary tuberculosis,hsa_circ_0003159
384,0,Primary great saphenous vein varicosities,hsa_circ_0031979
385,0,Primary great saphenous vein varicosities,hsa_circ_0006022
386,0,Primary great saphenous vein varicosities,hsa_circ_0085553
387,0,Primary great saphenous vein varicosities,hsa_circ_0003707
388,0,Multiple system atrophy,hsa_circ_0032821
389,0,Multiple system atrophy,hsa_circ_0000144
390,0,Active pulmonary tuberculosis,hsa_circ_0061276
391,0,Active pulmonary tuberculosis,hsa_circ_0001017
392,0,Active pulmonary tuberculosis,hsa_circ_0074362
393,0,Acne,hsa_circ_0091742
394,0,Acne,hsa_circ_0058246
395,0,Active pulmonary tuberculosis,hsa_circ_0000181
396,0,Primary great saphenous vein varicosities,hsa_circ_0000140
397,0,Major depressive disorder,hsa_circ_0005927
398,0,Major depressive disorder,hsa_circ_0092341
399,0,Major depressive disorder,hsa_circ_0001561
400,0,Primary great saphenous vein varicosities,hsa_circ_0006633
401,0,Primary great saphenous vein varicosities,hsa_circ_0058246
402,0,Primary great saphenous vein varicosities,hsa_circ_0091742
403,0,Primary great saphenous vein varicosities,hsa_circ_0089548
404,0,Acne,hsa_circ_0006633
405,0,Active pulmonary tuberculosis,hsa_circ_0000745
406,0,Acne,hsa_circ_0031979
407,0,Active pulmonary tuberculosis,hsa_circ_0000026
408,0,Multiple system atrophy,hsa_circ_0000291
409,0,Multiple system atrophy,hsa_circ_0000326
410,0,Multiple system atrophy,hsa_circ_0001539
411,0,Multiple system atrophy,hsa_circ_0092330
412,0,Multiple system atrophy,hsa_circ_0000627
413,0,Acne,hsa_circ_0000326
414,0,Primary great saphenous vein varicosities,hsa_circ_0000745
415,0,Acne,hsa_circ_0000291
416,0,Active pulmonary tuberculosis,hsa_circ_0006127
417,0,Acne,hsa_circ_0000026
418,0,Major depressive disorder,hsa_circ_0000745
419,0,Primary great saphenous vein varicosities,hsa_circ_0006127
420,0,Primary great saphenous vein varicosities,hsa_circ_0000627
421,0,Primary great saphenous vein varicosities,hsa_circ_0092330
422,0,Acne,hsa_circ_0092283
423,0,Primary great saphenous vein varicosities,hsa_circ_0000181
424,0,Multiple system atrophy,hsa_circ_0092283
425,0,Active pulmonary tuberculosis,hsa_circ_0006633
426,0,Multiple system atrophy,hsa_circ_0031027
427,0,Acne,hsa_circ_0006127
428,0,Active pulmonary tuberculosis,hsa_circ_0089548
429,0,Active pulmonary tuberculosis,hsa_circ_0091742
430,0,Moyamoya disease,hsa_circ_0031027
431,0,Moyamoya disease,hsa_circ_0092283
432,0,Moyamoya disease,hsa_circ_0000291
433,0,Acne,hsa_circ_0000627
434,0,Acne,hsa_circ_0092330
435,0,Acne,hsa_circ_0001539
436,0,Moyamoya disease,hsa_circ_0000326
437,0,Moyamoya disease,hsa_circ_0001539
438,0,Moyamoya disease,hsa_circ_0092330
439,0,Moyamoya disease,hsa_circ_0000627
440,0,Active pulmonary tuberculosis,hsa_circ_0058246
441,0,Primary great saphenous vein varicosities,hsa_circ_0001539
442,0,Primary great saphenous vein varicosities,hsa_circ_0000326
443,0,Major depressive disorder,hsa_circ_0000181
444,0,Active pulmonary tuberculosis,hsa_circ_0076305
445,0,Primary great saphenous vein varicosities,hsa_circ_0031027
446,0,Active pulmonary tuberculosis,hsa_circ_0076304
447,0,Gastric cancer,hsa_circ_0038374
448,0,Gastric cancer,hsa_circ_0054211
449,0,Gastric cancer,hsa_circ_0032891
450,0,Primary great saphenous vein varicosities,hsa_circ_0013048
451,0,Gastric cancer,hsa_circ_0108308
452,0,Gastric cancer,hsa_circ_0005540
453,0,Acne,hsa_circ_0076304
454,0,Gastric cancer,hsa_circ_0001410
455,0,Primary great saphenous vein varicosities,hsa_circ_0008383
456,0,Major depressive disorder,hsa_circ_0006127
457,0,Active pulmonary tuberculosis,hsa_circ_0035431
458,0,Primary great saphenous vein varicosities,hsa_circ_0092283
459,0,Primary great saphenous vein varicosities,hsa_circ_0000291
460,0,Coronary artery disease,hsa_circ_0074362
461,0,Intervertebral disc degeneration,hsa_circ_0000181
462,0,T2DM with depression,hsa_circ_0138960
463,0,T2DM with depression,hsa_circ_0047905
464,0,T2DM with depression,hsa_circ_0006127
465,0,Coronary artery disease,hsa_circ_0089548
466,0,Leukoaraiosis,hsa_circ_0003159
467,0,Coronary artery disease,hsa_circ_0091742
468,0,Intervertebral disc degeneration,hsa_circ_0074362
469,0,T2DM with depression,hsa_circ_0003159
470,0,Coronary artery disease,hsa_circ_0003707
471,0,Coronary artery disease,hsa_circ_0006633
472,0,T2DM with depression,hsa_circ_0061276
473,0,Coronary artery disease,hsa_circ_0058246
474,0,Intervertebral disc degeneration,hsa_circ_0061276
475,0,Coronary artery disease,hsa_circ_0076304
476,0,Coronary artery disease,hsa_circ_0035431
477,0,Intervertebral disc degeneration,hsa_circ_0076305
478,0,Coronary artery disease,hsa_circ_0076305
479,0,Intervertebral disc degeneration,hsa_circ_0035431
480,0,Intervertebral disc degeneration,hsa_circ_0001017
481,0,Intervertebral disc degeneration,hsa_circ_0076304
482,0,Intervertebral disc degeneration,hsa_circ_0000745
483,0,Intervertebral disc degeneration,hsa_circ_0000026
484,0,T2DM with depression,hsa_circ_0092330
485,0,T2DM with depression,hsa_circ_0001539
486,0,T2DM with depression,hsa_circ_0000326
487,0,T2DM with depression,hsa_circ_0000291
488,0,T2DM with depression,hsa_circ_0092283
489,0,T2DM with depression,hsa_circ_0031027
490,0,T2DM with depression,hsa_circ_0013048
491,0,T2DM with depression,hsa_circ_0008383
492,0,Intervertebral disc degeneration,hsa_circ_0006127
493,0,T2DM with depression,hsa_circ_0000627
494,0,T2DM with depression,hsa_circ_0001017
495,0,T2DM with depression,hsa_circ_0000745
496,0,Coronary artery disease,hsa_circ_0006127
497,0,Coronary artery disease,hsa_circ_0000181
498,0,Coronary artery disease,hsa_circ_0006022
499,0,T2DM with depression,hsa_circ_0006633
500,0,T2DM with depression,hsa_circ_0058246
501,0,T2DM with depression,hsa_circ_0091742
502,0,Coronary artery disease,hsa_circ_0000190
503,0,T2DM with depression,hsa_circ_0089548
504,0,Coronary artery disease,hsa_circ_0085553
505,0,T2DM with depression,hsa_circ_0003707
506,0,T2DM with depression,hsa_circ_0006022
507,0,Coronary artery disease,hsa_circ_0031979
508,0,T2DM with depression,hsa_circ_0031979
509,0,Coronary artery disease,hsa_circ_0003159
510,0,T2DM with depression,hsa_circ_0069131
511,0,Coronary artery disease,hsa_circ_0001895
512,0,Coronary artery disease,hsa_circ_0069131
513,0,T2DM with depression,hsa_circ_0085553
514,0,Leukoaraiosis,hsa_circ_0074362
515,0,T2DM with depression,hsa_circ_0000026
516,0,Leukoaraiosis,hsa_circ_0001017
517,0,Coronary artery disease,hsa_circ_0000745
518,0,Coronary artery disease,hsa_circ_0001017
519,0,T2DM with depression,hsa_circ_0128843
520,0,Coronary artery disease,hsa_circ_0061276
521,0,T2DM with depression,hsa_circ_0001895
522,0,Intervertebral disc degeneration,hsa_circ_0003159
523,0,T2DM with depression,hsa_circ_0000140
524,0,Coronary artery disease,hsa_circ_0138960
525,0,T2DM with depression,hsa_circ_0076305
526,0,Coronary artery disease,hsa_circ_0047905
527,0,Coronary artery disease,hsa_circ_0128843
528,0,Coronary artery disease,hsa_circ_0000140
529,0,T2DM with depression,hsa_circ_0035431
530,0,T2DM with depression,hsa_circ_0000190
531,0,T2DM with depression,hsa_circ_0074362
532,0,T2DM with depression,hsa_circ_0076304
533,0,Leukoaraiosis,hsa_circ_0061276
534,0,T2DM with depression,hsa_circ_0000181
535,0,Coronary artery disease,hsa_circ_0008383
536,0,Gastric cancer,hsa_circ_0091702
537,0,Intervertebral disc degeneration,hsa_circ_0069131
538,0,Intervertebral disc degeneration,hsa_circ_0000190
539,0,Leukoaraiosis,hsa_circ_0006022
540,0,Leukoaraiosis,hsa_circ_0031979
541,0,Leukoaraiosis,hsa_circ_0069131
542,0,Leukoaraiosis,hsa_circ_0001895
543,0,Leukoaraiosis,hsa_circ_0000627
544,0,Gastric cancer,hsa_circ_0041946
545,0,Leukoaraiosis,hsa_circ_0092330
546,0,Leukoaraiosis,hsa_circ_0000326
547,0,Leukoaraiosis,hsa_circ_0000291
548,0,Leukoaraiosis,hsa_circ_0092283
549,0,Leukoaraiosis,hsa_circ_0031027
550,0,Leukoaraiosis,hsa_circ_0013048
551,0,Leukoaraiosis,hsa_circ_0008383
552,0,Leukoaraiosis,hsa_circ_0001539
553,0,Gastric cancer,hsa_circ_0008305
554,0,Leukoaraiosis,hsa_circ_0085553
555,0,Intervertebral disc degeneration,hsa_circ_0001895
556,0,Intervertebral disc degeneration,hsa_circ_0091742
557,0,Leukoaraiosis,hsa_circ_0076305
558,0,T2DM with depression,hsa_circ_0005927
559,0,Intervertebral disc degeneration,hsa_circ_0089548
560,0,Intervertebral disc degeneration,hsa_circ_0003707
561,0,Leukoaraiosis,hsa_circ_0006633
562,0,Leukoaraiosis,hsa_circ_0058246
